# 	 DM 	 SNR 	 Arrival Time (sec)
474 	 216.70 	 5.16 	 8.6193
475 	 223.17 	 4.05 	 7.8643
476 	 227.48 	 4.06 	 8.7032
477 	 228.56 	 4.69 	 8.1160
478 	 233.95 	 4.38 	 7.8643
479 	 235.03 	 4.23 	 8.3676
480 	 242.57 	 4.15 	 8.7871
481 	 261.98 	 4.94 	 7.9482
482 	 266.29 	 4.26 	 7.9482
483 	 269.53 	 4.34 	 7.7804
484 	 144.47 	 4.08 	 8.6822
485 	 155.25 	 4.33 	 8.5144
486 	 5.39 	 4.12 	 9.8776
487 	 5.39 	 4.23 	 10.2236
488 	 6.47 	 4.15 	 9.0073
489 	 6.47 	 4.10 	 9.6364
490 	 7.01 	 4.55 	 10.1397
491 	 8.09 	 4.51 	 9.8461
492 	 10.78 	 4.12 	 9.5106
493 	 11.86 	 4.43 	 9.2589
494 	 12.94 	 4.32 	 9.1331
495 	 12.94 	 4.62 	 9.9300
496 	 13.48 	 5.15 	 9.0073
497 	 14.55 	 4.63 	 9.3848
498 	 14.55 	 4.94 	 10.1397
499 	 15.09 	 4.41 	 9.2170
500 	 15.63 	 4.06 	 10.3075
501 	 17.25 	 4.53 	 9.7622
502 	 17.79 	 4.56 	 10.0558
503 	 20.48 	 4.33 	 9.2170
504 	 21.56 	 4.50 	 9.7622
505 	 21.56 	 4.18 	 9.9300
506 	 21.56 	 4.69 	 10.1817
507 	 22.64 	 4.28 	 9.5525
508 	 25.34 	 4.66 	 9.0073
509 	 28.03 	 4.59 	 9.8776
510 	 24.80 	 4.06 	 9.2904
511 	 28.03 	 4.25 	 10.2236
512 	 28.57 	 4.48 	 9.7203
513 	 38.81 	 4.19 	 9.5211
514 	 32.88 	 4.10 	 9.9720
515 	 33.42 	 4.12 	 9.5106
516 	 36.66 	 4.75 	 10.0454
517 	 35.04 	 4.38 	 9.8461
518 	 36.66 	 4.66 	 9.5525
519 	 37.73 	 4.16 	 9.7203
520 	 39.89 	 4.25 	 10.0978
521 	 40.43 	 4.33 	 9.5945
522 	 40.97 	 4.62 	 9.1331
523 	 42.58 	 4.10 	 9.6364
524 	 43.12 	 4.40 	 10.2131
525 	 44.20 	 4.24 	 10.0139
526 	 45.82 	 4.52 	 9.5106
527 	 47.98 	 4.50 	 9.1331
528 	 50.13 	 5.50 	 9.9720
529 	 50.67 	 4.44 	 9.6259
530 	 56.06 	 4.35 	 9.8461
531 	 56.06 	 4.31 	 9.5420
532 	 56.60 	 4.43 	 9.5525
533 	 57.68 	 4.02 	 9.8881
534 	 57.68 	 4.20 	 10.0978
535 	 61.45 	 4.18 	 10.0139
536 	 61.99 	 4.38 	 9.2170
537 	 67.38 	 4.62 	 10.0978
538 	 68.46 	 4.23 	 9.3009
539 	 69.00 	 4.15 	 9.6364
540 	 69.54 	 4.53 	 10.0558
541 	 71.69 	 4.37 	 9.1750
542 	 72.23 	 4.11 	 9.4267
543 	 72.23 	 4.25 	 10.0139
544 	 74.93 	 4.61 	 9.8042
545 	 74.93 	 4.09 	 9.9300
546 	 77.62 	 5.10 	 9.4582
547 	 79.78 	 4.58 	 10.0454
548 	 79.78 	 4.59 	 10.0558
549 	 86.25 	 4.21 	 9.1855
550 	 83.01 	 4.39 	 10.0139
551 	 83.55 	 4.35 	 9.4686
552 	 85.71 	 4.34 	 9.0073
553 	 85.71 	 4.14 	 10.0558
